Wvl	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
350	0.1157	0.0983	0.0603	0.0429	0.0307	0.0987	0.1376	0.1062	0.0636	0.0122	0.0183	0.0323	0.0918	0.1357	0.1227	0.0000	0.0004	0.0050	0.0243	0.0864	0.1770	0.0000	0.0000	0.0000	0.0000	0.0000	0.0198	0.1586
351	0.1146	0.1024	0.0645	0.0432	0.0318	0.1002	0.1318	0.1102	0.0671	0.0091	0.0182	0.0335	0.0946	0.1431	0.1256	0.0000	0.0000	0.0045	0.0285	0.0917	0.1848	0.0000	0.0000	0.0000	0.0000	0.0000	0.0249	0.1622
352	0.1110	0.0948	0.0643	0.0417	0.0350	0.1004	0.1398	0.1107	0.0663	0.0118	0.0240	0.0391	0.0930	0.1375	0.1293	0.0000	0.0079	0.0153	0.0355	0.0963	0.1919	0.0000	0.0000	0.0000	0.0000	0.0003	0.0327	0.1623
353	0.1062	0.0910	0.0615	0.0376	0.0378	0.0976	0.1413	0.1096	0.0645	0.0124	0.0225	0.0402	0.0929	0.1352	0.1300	0.0000	0.0069	0.0160	0.0341	0.0942	0.1965	0.0000	0.0000	0.0000	0.0000	0.0032	0.0374	0.1640
354	0.1016	0.0904	0.0569	0.0326	0.0392	0.0937	0.1381	0.1079	0.0614	0.0117	0.0170	0.0381	0.0939	0.1358	0.1282	0.0000	0.0008	0.0102	0.0281	0.0891	0.1986	0.0000	0.0000	0.0000	0.0000	0.0042	0.0392	0.1663
355	0.1047	0.0921	0.0511	0.0331	0.0327	0.0953	0.1352	0.1084	0.0534	0.0124	0.0188	0.0364	0.0939	0.1390	0.1247	0.0000	0.0038	0.0085	0.0294	0.0949	0.1949	0.0000	0.0000	0.0000	0.0000	0.0038	0.0341	0.1650
356	0.1044	0.0936	0.0509	0.0363	0.0312	0.0960	0.1336	0.1058	0.0551	0.0127	0.0194	0.0350	0.0951	0.1396	0.1239	0.0000	0.0037	0.0080	0.0310	0.0961	0.1952	0.0000	0.0000	0.0000	0.0000	0.0050	0.0323	0.1643
357	0.1034	0.0940	0.0530	0.0386	0.0313	0.0962	0.1332	0.1025	0.0589	0.0130	0.0192	0.0349	0.0959	0.1395	0.1242	0.0025	0.0030	0.0084	0.0324	0.0954	0.1958	0.0000	0.0000	0.0000	0.0000	0.0068	0.0334	0.1652
358	0.1041	0.0920	0.0554	0.0363	0.0303	0.0964	0.1343	0.1003	0.0581	0.0142	0.0178	0.0375	0.0942	0.1405	0.1243	0.0040	0.0037	0.0101	0.0331	0.0945	0.1926	0.0000	0.0000	0.0000	0.0000	0.0085	0.0391	0.1695
359	0.1030	0.0939	0.0542	0.0357	0.0294	0.0985	0.1365	0.1021	0.0637	0.0094	0.0216	0.0407	0.0969	0.1402	0.1270	0.0054	0.0056	0.0110	0.0355	0.0994	0.1975	0.0000	0.0000	0.0000	0.0000	0.0080	0.0433	0.1708
